id	als	fr	de	en	valence	arousal	dominance	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	NRC_cosine	FEEL_cosine	avg_cosine	nb_checks
1033	opfer;Opfer;opfere	victime;victimisé;proie;sacrifice	Opfer;Leidende	victim;casualty;victimized;sufferer	0.1537259430697882	0.5634544602810955	0.2169783826002199	0.4833445673762416		0.656	0.6901024111778605		0.7631793895703225	0.523		0.8526130821015574	0.7883925674364708	0.820502824769014	0
1034	böesartig	méchant;pernicieux;mal intentionné;vicieux	bösartig	meanie;ornery;vicious;malicious	0.2756327888383942	0.6086887081359433	0.4890309623144789	0.8691860281962225		0.6585589950405872	0.6559999999999999		0.719			0.6916257657334495	0.7744768855081264	0.733051325620788	0
1035	Hinterlischtig;hinterlischti	perfide;sournois;insidieux;vicieux	bösartig	shifty;devious;sneaky;underhanded;vicious	0.2327031078235965	0.6325330246242488	0.4567964646969546	0.8737037870142448		0.6769914510181183	0.656		0.719			0.5438812960989938	0.8642398188469458	0.7040605574729698	0
1036	unschuldi;unschuldigi;unschuldig;unschuldich;Unschuldige;Unschuld;unschuldige;Unschuldi	vierge;innocent;chaste	Jungfrau;Unschuld;unschuldig	virgin;innocently;innocence;chaste	0.6454731356422678	0.2877101037732938	0.388907964391739								0.508	0.8670100603806632	0.5017677559045265	0.6843889081425949	0
1037	unberührt	vierge	Jungfrau;unberührt	virgin;unaffected;untouched	0.5704584305773869	0.3130285197217403	0.5319067894642427								0.508	0.8980717978564531	0.0035355118090529	0.450803654832753	0
1038	Jungfre;Jungfere;Jumpfere;Jumpfer;Jungfrau;Jungfrauie;Jungfer;Jungfraue	vierge;pucelle	Jungfrau;Jungfer	virgin	0.6149010952367124	0.3813220862426645	0.4643743061445302								0.508	0.99894884279718	0.0035355118090529	0.5012421773031166	0
1039	Dächel	visière	Visier	visor	0.396	0.49	0.265		0.289					0.156		1.0	0.9992618193200716	0.9996309096600358	0
1040	Visir	visière	Visier	visor	0.396	0.49	0.265		0.289					0.156		1.0	0.8243432500581787	0.9121716250290892	0
1041	Bsüch;B'suech;bsueche;bsüech;Besuch;B’suech;B'süch;Bsüech;b’süeche;Besuche;Besüech;besuchen;Bsuech;B’süech	visite;visiteur	Besuch;Besucher;besuchen	visit;visiting;attend;visitor	0.6952458170410636	0.4526657988740659	0.4939923173328185		0.531			0.25				0.8874808833953247	0.918462689079316	0.9029717862373204	0
1042	Vorstellung	vision;représentation	Vision	vision;representation	0.6921744272829756	0.4954977228424945	0.7460840187656839		0.633							0.9356557428248712	0.8517722989600526	0.8937140208924619	0
1043	Visione;Visiona	vision	Vision	vision	0.7052707212695939	0.4553639186899542	0.7427043299949436		0.633							0.9999774847401997	0.7035445979201052	0.8517610413301524	0
1044	Erschienung;Erscheinung;Arschäinung;Erscheinungen;Erscheinunga	vision;avènement;apparition	Vision;Erscheinung	vision	0.7027756395690574	0.4630101368045014	0.7433482220466948		0.633							0.9999177205121572	0.8517722989600525	0.9258450097361048	0
1045	gerechte;gerecht;gerachti;Gerächt;Gerechte;gerechten;gerechter;gerächt;Gerecht	droit;juste;vertueux	tugendhaft;gerecht	fair;upstanding;virtuous;entitle;righteous;equitable	0.8074599677677385	0.4230556103828148	0.7466566998297769					0.613			0.719	0.812933439429826	0.7172276510848442	0.765080545257335	0
1046	Tugenden;Tugend;Dugend	vertu	Tugend	virtue	0.896	0.443	0.827								0.719	1.0	1.0	1.0	0
1047	warme;wärm;warm;warmer;wärme;warma;warmi;wärmere;Wärme;wärmeren;wärmer	chaud;chauffer	warm;Wärme;heiß	warm	0.6775991714751901	0.4368542538873953	0.5955498166360627					0.429				0.9906032723066348	0.2474273415897515	0.6190153069481932	0
1048	wärmt	réchauffe	wärmt	warms	0.594	0.58	0.632					0.391				1.0		1.0	0
1049	Hitzig;Hetz;Hitz;Hitze;Hitza;Hiz;Hetze	ardeur;chaleur	Hitze;Wärme	ardor;heat;warmth	0.621596326081886	0.572730415473195	0.514677702113253					0.53				0.8960225518633954	0.2386258585767471	0.5673242052200713	0
1050	gsunder;G’sund;g'sundi;gsund;gsundi;gsunde;gsünder;g’sundi;gsünd;g’sund;g'sunder;gsüünd;g’sunde;g'sund;G'sund;gesund	sain;en bonne santé	gesund	wholesome	0.888	0.423	0.754								0.742	1.0	0.9999999999999998	1.0	0
1051	weinerlicher;weinerlich;Weinerlich;weinerlich}	pleurnicher	weinerlich	whiny	0.2262291993005329	0.5188332811191473	0.3734809000582889	0.219								0.9991338748511112		0.9991338748511112	0
1052	Jomere;jomere;jomre;jommere;jammern;jomer	lamenter;se plaindre;se lamenter;gémissement;gémir	jammern	lamenting;whine;wail;gripe	0.2769717706447959	0.584893365149019	0.289830845954027			0.3252132345181878	0.4283166576472563		0.6106004345907133			0.8386638077454824	0.762509107741217	0.8005864577433497	0
1053	Bosheit;Bosheite;Busheit	noirceur;méchanceté	Bosheit	wickedness;meanness	0.0625148476545071	0.71235225390706	0.409709667970591			0.555						0.9134572913446892	0.2812947363454133	0.5973760138450513	0
1054	wunderlich;wunderli;wunderlicher;wunderlichi	étonnant;capricieux	wunderlich	whimsical;astonishing	0.6156919151728825	0.7041787364103106	0.5720856890118656					0.603				0.9295490346642	0.2938752107603533	0.6117121227122767	0
1055	Lünne;Laune;Lün;Lüne;Lüüne	caprice	Laune	whim	0.4098758093133261	0.6762766148665347	0.4659102287414247		0.367			0.266		0.555		0.999642083682526	0.6235279447395112	0.8115850142110186	0
1056	Begrüssung;Begrüßung;Begrüessung	accueil;accueillant	Begrüßung	reception;welcoming	0.7906667797484057	0.4386157235664358	0.5895350996586635					0.5				0.952383858855507	0.2618513783508365	0.6071176186031717	0
1057	Wittfröüj;Wittfräui;Wittfrau;Wittfraue;Wittfräu;Witfrau	veuve	Witwe	widow	0.25	0.45	0.265						0.697			1.0		1.0	0
1058	Witwer	veuf	verwitwet;Witwer	widowed;widower	0.1915517027695666	0.4178669614950333	0.3278768391503111						0.688			0.8171001301201773	0.9823342437282812	0.8997171869242293	0
1059	Weisheit	sagesse	Weisheit	wisdom	0.93	0.302	0.871					0.312			0.789	1.0	0.4987310535426077	0.7493655267713039	0
1060	erkämpfe	gagner	verdienen;Sieg	win	0.8812390093971961	0.6944055070821259	0.8690840037694374		0.656			0.7296629933830475			0.586	0.8755522343216622	0.8153132815606824	0.8454327579411722	0
1061	Gewinne;gewonne;gewinn;gewinne;Gewinn;gewinnen;gewunne	vaincre;gagner;remporter;victoire;battre	gewinnen;schlagen;Gewinn;Gewinner;verdienen;Sieg	enlist;vanquishing;vanquish;win	0.7049239459580098	0.6410614838482968	0.7448280586694224		0.656			0.729830218446192			0.586	0.7536748736152825	0.5090928472538634	0.631383860434573	0
1062	siegen;siege;Sieg;Sieger;Siege;sige	triomphe;gagner;victoire	verdienen;Sieg;Sieger	win;victory	0.881047317669248	0.6976300279313319	0.8720199793730913		0.656			0.7303842786935216			0.586	0.9377593907647888	0.890184655779946	0.9139720232723674	0
1063	verdeene;verdiane;vrdiene;verdene;verdiene;verdien;v’rdiene;verdiana;verdienen;verdiena	gagner	verdienen;Sieg	win	0.8812309084894249	0.6944040378949028	0.8690788940891675		0.656			0.7296630114000008			0.586	0.875551159430894	0.999099589939886	0.93732537468539	0
1064	schlaje;schlag;schlagen;schlage;schlawe;schlauwe;schlaawe;Schlage	gagner;battre	schlagen;verdienen;Sieg	win	0.8314076554077507	0.6793288107981079	0.8339658149274708		0.656			0.7296844700284434			0.586	0.8679411153600604	0.5005205110993537	0.684230813229707	0
1065	Witwe;Witwer;Wittwe	veuve	Witwe;Witwer	widow	0.25	0.45	0.265						0.697			1.0		1.0	0
1066	Schwächling	mauviette	feige;Schwächling	wimpy;weakling	0.216103980718468	0.3555392903248832	0.1399735761922664	0.14		0.367	0.312		0.348			0.7890877126891547	0.4883153943857505	0.6387015535374526	0
1067	Wildnis	désert;région sauvage	Wildnis	wilderness	0.281	0.333	0.29		0.508		0.422	0.121	0.255			1.0	0.6135127010474354	0.8067563505237176	0
1068	wilden;Wildi;Wilder;wildi;wilder;wild;wilde	turbulent;sauvage;féroce	unzivilisiert;wild	wild;uncivilized	0.245325604844001	0.8020605852501024	0.6196310709240243							0.586		0.93290454211792	0.0011797150818623	0.4670421285998911	0
1069	Wittmann;Witmann	veuf	verwitwet;Witwer	widowed;widower	0.1935015739153396	0.4209310447241051	0.3286196472058437						0.688			0.8182140521506356	0.9823342437282812	0.9002741479394585	0
1070	Angschthas;Angschthase	mauviette;poule mouillée;froussard;inquiet	feige	funky;wimpy;disquieted;sissy	0.3073916783357637	0.5827692923832758	0.2463709241236486	0.14		0.367	0.312		0.348			0.7982954868058969	0.5363612211629948	0.6673283539844459	0
1071	freundlich;frindli;friendlich;friendli	souriant;gracieux;cordial;aimable;accueillant	freundlich;Begrüßung	cordial;affable;amiable;gracious;welcoming;graceful	0.8347183695795132	0.4340716679672473	0.5514522688735308					0.5				0.920594653962454	0.8647543710117626	0.8926745124871083	0
1072	willkumma;Willkumme;Willkommen;willkumme;willkommen;Willkumm	bienvenue;accueilli	willkommen	welcome;welcomed	0.8834014822371965	0.5140531805778928	0.6315685244219471					0.5249206775867574				0.957650011350894		0.957650011350894	0
1073	Verschwendung	débauche;gaspillage	Verschwendung	wasting	0.051	0.417	0.207			0.422	0.359		0.375			1.0	0.8896699237423216	0.9448349618711608	0
1074	verschwindet;verchwindet	perdu	verschwendet	wasted	0.188	0.558	0.259	0.441		0.4449999999999999						1.0		1.0	0
1075	verloren;verliere;vrlure;verlore;v'rlore;Verlore;verlora;verloore;verlor;Verloren;v’rlore	fui;perdu	verschwendet	wasted	0.188	0.558	0.259	0.441		0.445						1.0		1.0	0
1076	Weschbel	guêpe	Wespe	wasp	0.39	0.62	0.4060000000000001				0.5					1.0	0.9186776726709416	0.9593388363354708	0
1077	Bürgschaft	parrainage;caution;garantie	Garantie	bail;sponsorship;warranty;guarantee	0.696926799730208	0.4880388289926329	0.6647360707803742								0.683703599208348	0.9094966280809338	1.0	0.9547483140404668	0
1078	Kette;kette;ketten;'Kätt;Kett	chaîne	Kette	warp	0.344	0.417	0.373	0.34					0.234			1.0	0.6575947083298054	0.8287973541649027	0
1079	gewarnt;gwarnt	averti	gewarnt	warned	0.302	0.604	0.547		0.57		0.359			0.336		1.0		1.0	0
1080	g’fasst;gfaßt;g'fasst;gfasst;gefasst;gfasster	averti;saisi	gewarnt	warned	0.302	0.604	0.547		0.57		0.359			0.336		1.0		1.0	0
1081	garanteer-i;garantiere;garantiera;garantier;garandir;Garantie;garandier	garantie	Garantien;Garantie	warranty;warrants;guarantee	0.7359674270086293	0.4223725944629299	0.7277144952701101								0.6837035929274654	0.940087793715834		0.940087793715834	0
1082	Achdung;achtung;Achting;Achtung	fais attention;égard	Achtung	watchout	0.396	0.53	0.455	0.398								1.0	0.8899895164603436	0.944994758230172	0
1083	Ühre;Uhr;Ühr;Uehr;Uhre;Uehre	horloge;montre;pendule	Uhr	timepiece;pendulum;clock;watch	0.602712717697481	0.2947610793942761	0.4355692194348147		0.4547239921320841		0.188					0.913374657605627	0.9675467984341232	0.9404607280198752	0
1084	Wasserfall	cascade	Wasserfall	waterfall	0.652	0.46	0.528					0.453				1.0	0.4905000137454893	0.7452500068727447	0
1085	begrüesst;begrüßt;begriesst;begrüsst	accueilli	begrüßt	greeted	0.8351164516572164	0.4172247706507766	0.5456740069695534					0.5209496933467492				0.9966666337980152		0.9966666337980152	0
1086	Gwicht;Gewicht	poids	Gewicht;Gewichte	weights;weight	0.4594547348628234	0.4412447870663163	0.6471855196789835		0.258	0.219	0.1089999999999999	0.1089999999999999	0.141	0.117	0.289	0.9354701903214132		0.9354701903214132	0
1087	Lascht;Last	boulet;charge;fardeau;poids	Gewicht;Last;Gewichte	charge;onus;weights;load;weight	0.4913470633607422	0.4954508703791918	0.6925882811897257		0.258	0.219	0.109	0.109	0.141	0.117	0.289	0.909729793906304	0.4253308863337613	0.6675303401200327	0
1088	Weinend;weinend	larmes	weinend	weeping	0.082	0.688	0.168						0.8959999999999999			1.0		1.0	0
1089	Thrane;Thränen;Träne;Tränen;Traene;Dräne;Trän;Thräne	larme;larmes	weinend	weeping	0.082	0.688	0.168						0.896			1.0	0.8899293947129571	0.9449646973564784	0
1090	Tröpfel;Trepfele;Tröepfle	larmes	weinend	weeping	0.082	0.688	0.168						0.896			1.0		1.0	0
1091	grinne;grine	pleurer	weinen	weep	0.053	0.621	0.164						0.656			1.0	0.5789681926168897	0.7894840963084448	0
1092	Weinen;weinen	pleurer	weinen;Weinen	weep	0.053	0.621	0.164						0.656			1.0	0.5789681926168897	0.7894840963084448	0
1093	hile;hiele	pleurer	weinen	weep	0.053	0.621	0.164						0.656			1.0	0.5665977997096131	0.7832988998548065	0
1094	Briehle;brüelle;briele;brüele;brehle;briahla;briell;brüehle;bruehle;bruele;briehle	pleurer	weinen	weep	0.053	0.621	0.164						0.656			1.0	0.5698463901200893	0.7849231950600446	0
1095	Richtum	richesse	Reichtum;Reichtümer;Wohlstand	wealth;riches;affluence	0.8374991266101928	0.6444728012877678	0.8251592438306846					0.410005621266622			0.43	0.9556081363359376	0.86805241309805	0.9118302747169936	0
1096	Wohlstand	richesse;prospérité;aisance	Reichtum;Reichtümer;Wohlstand	wealth;riches;affluence;fluency	0.7938842571103225	0.6072830161389167	0.783242628913628					0.4045102993617418			0.43	0.9400209310623828	0.7808006528128727	0.8604107919376277	0
1097	Schtund	cascade	Wasserfall	waterfall	0.652	0.46	0.528					0.453				1.0	0.4905000137454893	0.7452500068727447	0
1098	warmi;wärmere;warm;Wärme;warme;Warm;wärme;wärmer;warma;warmer;wärm	température;chaleur;chauffer	Hitze;warm;Wärme	temperature;heat;warmth	0.6709080378531296	0.480188169002376	0.5203397645967868					0.53				0.9002685294087643	0.2386258585767471	0.5694471939927557	0
1099	liedrige	dissolu;vicieux	bösartig	vicious	0.2067505843290523	0.6828490841002602	0.4664413923329832	0.8737049711117847		0.6769962821360818	0.656		0.719			0.8191642366915954	0.7250699016352431	0.7721170691634193	0
1100	verdrait;verdräjt;verdrehte;verdreht	perfide;tordu;vicieux	verdrehte;bösartig	screwy;twisted;wry;vicious	0.1914032508998847	0.6650190851352391	0.4293427144544239	0.8737044655813613		0.6769942195719543	0.656		0.719			0.5588942606133955	0.7250692836330651	0.6419817721232304	0
1101	ungsund;ung’sund	mauvais pour la santé;insalubre	ungesund	unsanitary;unhealthy	0.0948362778780907	0.5656738471392712	0.2353270137827887			0.367	0.469		0.474			0.8148361475940213		0.8148361475940213	0
1102	unbewacht	non gardé	unbewacht	unguarded	0.156	0.578	0.205							0.477		1.0		1.0	0
1103	gottlose;gottlosi;gottlos	athée;impie	gottlos	atheist;ungodly;atheistic	0.2973435906901571	0.4413624060988126	0.4030034293734201						0.5			0.8651178891583365	0.5484486412909291	0.7067832652246329	0
1104	entfällt	se dérouler	entfalten	unfold	0.612	0.51	0.52		0.555							1.0	0.9999999999999998	1.0	0
1105	Ungerechtigkeit	iniquité;injustice	Ungerechtigkeit	injustice;unfairness	0.128886841733664	0.7880339112214451	0.3864570578723215	0.3822500906461392					0.7449999999999999			0.889582261284785	0.7767486420886722	0.8331654516867286	0
1106	unfehlbar;Unfehlbar;Unfehlbare	infaillible	unfehlbar	unfailing	0.625	0.635	0.594								0.586	1.0	1.0	1.0	0
1107	unerwarti;unerwarte	brusquement;surprise;de façon inattendue;soudain;inattendu;impromptu;inopiné	unerwartet	impromptu;unexpectedly;abruptly;unexpected	0.4236745353482834	0.7482575919512716	0.4234386574857184		0.453		0.312	0.2029999999999999		0.761419641378299		0.8211846439736693	0.8825272903788394	0.8518559671762543	0
1108	gottlose;gottlos;gottlosi	athée;impie	gottlos;unheilig	unholy;atheist;atheistic	0.3124041330193675	0.5099570274949738	0.4327498973555405				0.575					0.8572648586763552	0.31546881310935	0.5863668358928525	0
1109	unglich	inégal;impair;asymétrique;inégale;disparate;différent	ungleich	impair;unequal;dissimilar;different;odd;disparate;asymmetric	0.3223732369410564	0.4331372806723383	0.3534225359662512	0.167		0.32	0.2189999999999999		0.422			0.7498874871375738	0.5836974935391308	0.6667924903383523	0
1110	Beschwerde	malaise;réclamation	Beschwerden;Beschwerde	reclamation;discomfort	0.3185950874226221	0.7208535772988159	0.3561282097855198		0.555				0.5034012520582458			0.7980003929720692	0.0012658291376483	0.3996331110548587	0
1111	unwohl	malaise	Unbehagen;unwohl;Beschwerden;Unwohlsein	indisposed;uneasiness;malaise;discomfort	0.158850662149066	0.6458989606656304	0.2239168937853274		0.555				0.5047278327200692			0.8380402913433755		0.8380402913433755	0
1112	Unbehagen	malaise	Unbehagen	uneasiness	0.1785754451407397	0.7291305922348328	0.2339784588617306		0.555				0.4928848098049396			0.9984198459356264		0.9984198459356264	0
1113	entdeckt;entdeckte	non découvert;découvert	unentdeckt;entdeckt	spotted;undiscovered	0.4032540442466354	0.3987052912996497	0.2750638392335047							0.523		0.879885425101341	0.3525404469578015	0.6162129360295713	0
1114	betrieb;Betrieb	exploitation;activité;animation;entreprise	Unternehmen;Geschäft;Betrieb	business;activity;animation;undertaking;exploitation	0.6564000455170014	0.662544415597402	0.6886286099790219		0.492							0.908681458608249	1.0	0.9543407293041244	0
1115	Firma	entreprise	Unternehmen;Geschäft	business;undertaking	0.6566588954542979	0.5642770686869987	0.6773372566910818		0.492							0.9557142959628	1.0	0.9778571479814	0
1116	Vereinigung	alliance;association;unification	Vereinigung	unification	0.688	0.345	0.788		0.477			0.348			0.734	1.0	0.6499050546032199	0.82495252730161	0
1117	vereinigte	uni	vereinigt	united	0.781	0.431	0.7830000000000001								0.6949999999999998	1.0		1.0	0
1118	angebrochene	ininterrompu;non éventré	ungebrochen	unimpeached;unbroken	0.4997098031896379	0.3062418903245849	0.5120466037508803								0.5229999999999999	0.9943816425965534	1.0	0.9971908212982769	0
1119	fählerlos	correct;irréprochable	fehlerlos	correct;faultless;proper	0.7870160779707049	0.3960301511393677	0.736192310930086								0.654850978536563	0.9093794516713116	1.0	0.9546897258356556	0
1120	tadellos;tadelloser	irréprochable;impeccable	fehlerlos;unantastbar;tadellos	faultless;unimpeachable	0.701835661647681	0.4821106861024439	0.709762166329329								0.6446381556505265	0.9983293124062518	1.0	0.999164656203126	0
